Has_QSpecs,Weight,InspectionDate
FALSE,0.1,3/4/2012
FALSE,0.1,9/27/2012
FALSE,0.1,9/4/2012
FALSE,0.03,4/14/2012
TRUE,1.4,10/13/2012
FALSE,2.3,6/26/2012
FALSE,20,7/23/2012
FALSE,25.001,7/5/2012
FALSE,1,1/3/2012
TRUE,1.5,1/15/2012
FALSE,2.07,9/18/2012
FALSE,0.22,5/8/2012
FALSE,0,7/14/2012
FALSE,0.03,1/19/2012
FALSE,0.9,12/19/2012
FALSE,1.2,6/6/2012
FALSE,0.1,12/11/2012
FALSE,0.2,1/13/2012
FALSE,7,1/2/2012
FALSE,1,4/2/2012
FALSE,0.5,11/7/2012
FALSE,228.8,11/24/2012
FALSE,1.1,7/21/2012
FALSE,0.2,9/17/2012
FALSE,1.5,3/11/2012
FALSE,0.2,6/15/2012
FALSE,1.2,2/7/2012
FALSE,0.22,2/20/2012
FALSE,0.07,5/3/2012
FALSE,0.5,2/12/2012
FALSE,6.7,9/21/2012
FALSE,5.7,8/24/2012
FALSE,0.01,8/20/2012
FALSE,1,12/23/2012
FALSE,0.2,5/16/2012
FALSE,0.05,2/20/2012
FALSE,5.7,4/7/2012
TRUE,0.42,12/25/2012
FALSE,0.13,11/17/2012
FALSE,1.8,7/7/2012
FALSE,2.5,6/2/2012
FALSE,0.06,4/8/2012
FALSE,0.22,8/28/2012
FALSE,9.8,4/24/2012
FALSE,1,5/11/2012
FALSE,4.7,11/11/2012
FALSE,0.1,12/23/2012
FALSE,0.1,2/28/2012
FALSE,0.1,4/8/2012
FALSE,15.83,8/25/2012
FALSE,0.01,11/12/2012
FALSE,0.1,7/6/2012
FALSE,0.35,12/13/2012
FALSE,0.7,8/12/2012
FALSE,0.4,5/17/2012
TRUE,4.1,3/3/2012
FALSE,249,6/8/2012
TRUE,2.5,4/26/2012
FALSE,0.7,10/15/2012
FALSE,0.22,3/7/2012
FALSE,2000,9/20/2012
FALSE,0.09,12/11/2012
FALSE,3.47,11/19/2012
FALSE,1,11/1/2012
FALSE,0.01,9/13/2012
FALSE,0,6/20/2012
FALSE,0.2,2/26/2012
FALSE,1.04,9/20/2012
FALSE,2,6/17/2012
FALSE,0.5,2/2/2012
FALSE,1.52,11/4/2012
FALSE,0.01,10/12/2012
FALSE,0.1,4/14/2012
FALSE,0.1,2/13/2012
TRUE,0.1,7/28/2012
TRUE,680,9/14/2012
FALSE,0.1,7/5/2012
FALSE,0.16,1/5/2012
FALSE,2,10/8/2012
FALSE,0,11/28/2012
FALSE,1,1/13/2012
FALSE,40,12/3/2012
FALSE,0.01,12/19/2012
FALSE,2.6,4/15/2012
FALSE,0.1,10/2/2012
FALSE,1,1/27/2012
FALSE,0.4,1/3/2012
FALSE,0.1,6/10/2012
FALSE,0.4,9/4/2012
FALSE,0.06,9/2/2012
FALSE,0.06,6/16/2012
FALSE,0.06,4/2/2012
FALSE,0.4,9/27/2012
FALSE,0.1,12/4/2012
FALSE,0.01,11/23/2012
TRUE,0.1,8/1/2012
FALSE,57,8/9/2012
FALSE,0.22,10/27/2012
TRUE,0.01,6/9/2012
FALSE,4.5,12/9/2012
FALSE,1,1/21/2012
FALSE,0.06,5/5/2012
FALSE,21.2,4/4/2012
FALSE,0.1,12/13/2012
FALSE,8.5,7/4/2012
FALSE,0.25,4/7/2012
TRUE,1,11/6/2012
FALSE,0.04,4/14/2012
FALSE,0.02,5/15/2012
FALSE,0.1,11/16/2012
TRUE,0.01,12/18/2012
FALSE,14,8/17/2012
FALSE,1,6/6/2012
FALSE,0.9,3/4/2012
TRUE,15,5/17/2012
FALSE,0.38,10/16/2012
FALSE,0.1,7/28/2012
FALSE,0,7/6/2012
FALSE,0.1,2/18/2012
FALSE,2,9/5/2012
FALSE,0.1,1/4/2012
FALSE,0.6,6/25/2012
TRUE,2,10/17/2012
TRUE,2.3,1/1/2012
FALSE,0.1,1/23/2012
FALSE,0.4,7/24/2012
TRUE,0.04,2/13/2012
FALSE,0.01,7/4/2012
FALSE,0.22,10/9/2012
FALSE,218,5/15/2012
FALSE,38,4/18/2012
FALSE,14,11/9/2012
FALSE,0.13,9/6/2012
FALSE,0.04,11/23/2012
TRUE,0.5,7/7/2012
FALSE,0.12,2/4/2012
FALSE,0.19,8/26/2012
FALSE,0.42,10/24/2012
FALSE,1.3,5/8/2012
TRUE,0.06,3/7/2012
FALSE,0.01,2/28/2012
FALSE,0.5,10/9/2012
FALSE,0.1,4/21/2012
TRUE,0,2/28/2012
FALSE,0.5,5/3/2012
FALSE,1.5,1/3/2012
TRUE,1.23,5/5/2012
TRUE,13,1/24/2012
FALSE,11,3/2/2012
FALSE,2.23,10/11/2012
FALSE,0.2,7/28/2012
FALSE,0.5,1/15/2012
FALSE,0.42,1/24/2012
FALSE,0.12,8/20/2012
FALSE,5.2,1/23/2012
FALSE,1.5,10/27/2012
FALSE,0.1,10/11/2012
FALSE,0.02,9/2/2012
FALSE,1.5,9/2/2012
FALSE,4.8,7/5/2012
FALSE,0.1,7/14/2012
FALSE,0.5,11/10/2012
FALSE,0.5,2/20/2012
FALSE,0.6,1/13/2012
FALSE,0.2,9/20/2012
FALSE,0.03,11/28/2012
FALSE,0.1,5/2/2012
FALSE,1,7/6/2012
FALSE,8.5,10/22/2012
FALSE,0.5,4/28/2012
FALSE,272,3/19/2012
FALSE,4,7/21/2012
FALSE,0.01,2/25/2012
FALSE,0.01,12/1/2012
FALSE,2,6/24/2012
FALSE,0.1,11/16/2012
FALSE,0.12,10/23/2012
FALSE,1.1,10/18/2012
FALSE,0.06,7/18/2012
FALSE,3.8,10/21/2012
FALSE,2,10/14/2012
FALSE,0.06,11/15/2012
FALSE,0.26,8/18/2012
FALSE,0.5,11/27/2012
FALSE,0.55,12/26/2012
FALSE,0.38,3/14/2012
FALSE,2,5/14/2012
FALSE,0,1/24/2012
FALSE,0.5,5/11/2012
FALSE,50,6/25/2012
FALSE,0.1,10/5/2012
FALSE,40,7/15/2012
FALSE,1.7,2/11/2012
FALSE,2,1/13/2012
TRUE,20,11/7/2012
FALSE,67.64,1/8/2012
FALSE,0.1,2/7/2012
FALSE,0.1,3/23/2012
FALSE,450.001,5/7/2012
FALSE,0.01,7/20/2012
FALSE,0.2,6/1/2012
TRUE,1.35,7/26/2012
FALSE,7,5/23/2012
FALSE,1,12/17/2012
FALSE,0.16,8/7/2012
FALSE,130,5/15/2012
FALSE,30.5,7/10/2012
FALSE,0.4,2/19/2012
FALSE,0.1,3/7/2012
FALSE,0.1,6/11/2012
FALSE,0.5,10/13/2012
FALSE,460,12/24/2012
FALSE,1.64,10/3/2012
FALSE,4,9/14/2012
FALSE,0.1,9/20/2012
FALSE,0.07,10/22/2012
TRUE,0.01,10/14/2012
FALSE,3,4/9/2012
FALSE,0.1,11/16/2012
FALSE,0.4,4/4/2012
FALSE,0.1,8/11/2012
FALSE,1,6/3/2012
FALSE,0.5,4/17/2012
FALSE,13.6,5/21/2012
FALSE,1,6/26/2012
FALSE,0.95,9/20/2012
FALSE,0.5,4/8/2012
FALSE,0.01,11/11/2012
TRUE,0.2,6/12/2012
FALSE,0.42,5/25/2012
FALSE,0.1,8/5/2012
FALSE,0.1,5/11/2012
FALSE,0.08,10/20/2012
FALSE,0.7,11/1/2012
FALSE,2,12/21/2012
FALSE,0,11/20/2012
FALSE,3,10/12/2012
TRUE,0.1,9/23/2012
FALSE,0.2,5/23/2012
FALSE,0.1,12/27/2012
FALSE,50,2/27/2012
FALSE,0.4,1/11/2012
FALSE,0.02,11/7/2012
TRUE,0.06,10/21/2012
FALSE,0.5,11/19/2012
FALSE,0.1,9/17/2012
FALSE,0.02,7/2/2012
FALSE,0.03,5/4/2012
FALSE,0.4,7/26/2012
FALSE,96,10/15/2012
FALSE,0.5,6/20/2012
FALSE,0.7,5/19/2012
FALSE,0.1,5/6/2012
FALSE,67,2/13/2012
FALSE,0.19,11/19/2012
FALSE,0.31,6/7/2012
FALSE,1,7/28/2012
FALSE,0.36,6/7/2012
FALSE,0.01,9/18/2012
FALSE,4.5,3/28/2012
FALSE,0.1,4/12/2012
FALSE,1174,9/21/2012
FALSE,0.42,7/6/2012
FALSE,0,8/19/2012
FALSE,0.2,12/16/2012
FALSE,0.1,6/12/2012
FALSE,0.2,8/14/2012
FALSE,592,12/27/2012
FALSE,38,4/14/2012
FALSE,20.1,2/26/2012
FALSE,1,1/8/2012
FALSE,50,11/17/2012
FALSE,2.07,9/2/2012
FALSE,7.6,12/13/2012
FALSE,0.1,2/11/2012
FALSE,9.5,6/7/2012
FALSE,0.18,12/24/2012
FALSE,0.4,1/26/2012
FALSE,0.1,6/11/2012
FALSE,0.05,2/28/2012
FALSE,0.5,6/10/2012
FALSE,2.72,3/8/2012
FALSE,1.6,1/6/2012
FALSE,0.1,3/9/2012
FALSE,0.22,3/11/2012
FALSE,1.01,3/23/2012
TRUE,12,12/3/2012
TRUE,0.89,9/8/2012
FALSE,14,11/6/2012
FALSE,1,3/20/2012
FALSE,0.06,11/8/2012
FALSE,26,1/16/2012
FALSE,0.01,11/20/2012
FALSE,0,10/21/2012
TRUE,0.01,12/7/2012
FALSE,0.7,2/16/2012
FALSE,0,12/10/2012
FALSE,1.2,11/12/2012
FALSE,3,5/6/2012
FALSE,0.46,7/17/2012
FALSE,0.5,4/25/2012
FALSE,0.01,2/8/2012
FALSE,0.1,10/26/2012
FALSE,1,1/14/2012
FALSE,35,3/12/2012
FALSE,0,12/11/2012
FALSE,0.01,9/15/2012
FALSE,0.05,6/18/2012
FALSE,15,9/7/2012
FALSE,0.2,1/14/2012
FALSE,0.1,12/12/2012
FALSE,0.2,8/28/2012
FALSE,0.1,4/21/2012
FALSE,0.01,9/1/2012
FALSE,0.05,10/28/2012
FALSE,1,2/9/2012
FALSE,1,4/21/2012
FALSE,0.32,3/17/2012
FALSE,1.6,12/25/2012
FALSE,2.4,1/15/2012
TRUE,450,2/15/2012
FALSE,0.5,12/21/2012
FALSE,0.96,12/28/2012
FALSE,13.08,11/20/2012
FALSE,0.38,7/19/2012
FALSE,0.1,3/17/2012
FALSE,0.1,3/21/2012
FALSE,0.1,4/10/2012
TRUE,0.4,1/5/2012
FALSE,0.03,3/14/2012
FALSE,1,6/10/2012
FALSE,0.2,1/24/2012
FALSE,0.1,5/18/2012
FALSE,0.3,6/20/2012
FALSE,0.1,9/14/2012
FALSE,4.46,12/12/2012
FALSE,0.5,5/1/2012
FALSE,0.1,6/15/2012
FALSE,1,8/4/2012
FALSE,0.1,3/4/2012
FALSE,0.2,12/8/2012
FALSE,1,11/21/2012
FALSE,70,2/14/2012
FALSE,8.3,5/13/2012
TRUE,0.89,3/22/2012
TRUE,21,8/6/2012
FALSE,1.5,12/17/2012
FALSE,0.22,6/26/2012
FALSE,4,9/14/2012
FALSE,0.12,10/17/2012
FALSE,30,1/12/2012
FALSE,2.3,1/12/2012
FALSE,0,8/24/2012
FALSE,0.2,9/19/2012
FALSE,23,1/7/2012
FALSE,2,4/26/2012
FALSE,8,5/17/2012
FALSE,0.03,5/4/2012
TRUE,0.6,7/17/2012
FALSE,0.02,11/22/2012
FALSE,0.1,12/27/2012
FALSE,0,6/23/2012
FALSE,0.25,2/22/2012
FALSE,1.6,6/26/2012
FALSE,0.1,3/9/2012
FALSE,0.1,4/4/2012
FALSE,0.78,3/18/2012
FALSE,1.2,5/16/2012
FALSE,1.43,1/19/2012
FALSE,0.3,5/20/2012
FALSE,0.3,10/13/2012
FALSE,0.33,12/3/2012
FALSE,0.3,7/15/2012
FALSE,0.22,11/12/2012
FALSE,1.5,5/3/2012
FALSE,0.1,7/26/2012
FALSE,0.38,2/9/2012
TRUE,0.22,6/9/2012
FALSE,0.2,8/7/2012
FALSE,0.2,4/2/2012
FALSE,1.89,11/20/2012
FALSE,2.99,3/5/2012
FALSE,10,3/1/2012
FALSE,0.2,8/19/2012
FALSE,2.43,11/6/2012
FALSE,0.69,3/12/2012
FALSE,11,8/22/2012
FALSE,2.2,2/25/2012
FALSE,0.06,11/24/2012
FALSE,12,4/1/2012
FALSE,15,5/18/2012
FALSE,0.1,2/3/2012
FALSE,8,3/24/2012
FALSE,2.23,11/9/2012
FALSE,0.15,9/6/2012
FALSE,1.43,10/9/2012
FALSE,0.02,4/24/2012
FALSE,0.22,5/6/2012
FALSE,0.1,2/13/2012
FALSE,0.1,7/7/2012
FALSE,2.85,5/12/2012
FALSE,8.9,5/7/2012
FALSE,0,7/6/2012
FALSE,0.2,1/26/2012
FALSE,1,10/5/2012
FALSE,275.001,1/8/2012
FALSE,212,7/26/2012
FALSE,1.75,9/18/2012
FALSE,0.1,6/15/2012
FALSE,1.5,3/8/2012
FALSE,0.1,9/6/2012
FALSE,0.22,1/9/2012
FALSE,0.2,8/10/2012
FALSE,228.8,4/4/2012
FALSE,1,11/12/2012
FALSE,0.02,7/3/2012
FALSE,0.31,11/5/2012
FALSE,0.06,6/26/2012
FALSE,0.3,8/25/2012
FALSE,0.91,7/12/2012
FALSE,0.21,7/11/2012
TRUE,0.1,12/28/2012
FALSE,2.3,5/7/2012
FALSE,3,6/9/2012
TRUE,0.1,8/8/2012
FALSE,0,8/23/2012
FALSE,38,1/22/2012
FALSE,0,4/20/2012
FALSE,0.2,5/2/2012
FALSE,0.1,6/19/2012
FALSE,1,3/2/2012
TRUE,592,11/1/2012
FALSE,0.5,9/28/2012
FALSE,0.01,9/20/2012
FALSE,0.35,6/10/2012
FALSE,1,6/10/2012
FALSE,0.7,2/5/2012
FALSE,0.1,3/19/2012
FALSE,0.4,11/14/2012
FALSE,0.1,3/21/2012
FALSE,0.1,6/20/2012
FALSE,0.01,5/25/2012
FALSE,2.16,12/3/2012
FALSE,0.63,1/21/2012
FALSE,1.23,7/3/2012
FALSE,0.12,1/24/2012
FALSE,0,2/17/2012
FALSE,1.64,2/6/2012
FALSE,120,9/10/2012
FALSE,4,1/16/2012
TRUE,2.6,2/10/2012
FALSE,0.01,2/28/2012
FALSE,0,10/3/2012
FALSE,0.12,8/24/2012
FALSE,1.5,2/3/2012
FALSE,0.01,1/11/2012
FALSE,0.01,7/14/2012
FALSE,15,7/18/2012
FALSE,0.09,12/9/2012
FALSE,0.5,1/23/2012
FALSE,2.07,5/6/2012
FALSE,0.89,3/8/2012
FALSE,0.2,11/2/2012
FALSE,0.1,12/28/2012
FALSE,0.1,10/5/2012
FALSE,0.01,6/13/2012
FALSE,0.3,11/4/2012
FALSE,2.4,4/28/2012
FALSE,0.06,8/21/2012
FALSE,12,3/27/2012
FALSE,0.1,12/1/2012
FALSE,14,2/13/2012
FALSE,0.5,11/2/2012
FALSE,0.1,1/17/2012
FALSE,0.1,3/7/2012
FALSE,1,10/14/2012
FALSE,610.001,2/9/2012
FALSE,0.2,9/22/2012
FALSE,1.75,7/20/2012
FALSE,60,12/24/2012
FALSE,0.5,3/23/2012
FALSE,0.28,6/27/2012
FALSE,0.5,10/9/2012
FALSE,1.34,10/10/2012
FALSE,0.2,3/22/2012
FALSE,0.42,9/17/2012
TRUE,0.5,11/26/2012
FALSE,1.3,2/19/2012
FALSE,14,12/8/2012
FALSE,0.1,8/20/2012
FALSE,2.4,5/24/2012
FALSE,0.1,6/20/2012
FALSE,0.22,7/3/2012
FALSE,0.1,9/6/2012
FALSE,0.78,12/25/2012
FALSE,0.1,5/28/2012
FALSE,147,5/15/2012
FALSE,0.1,2/16/2012
TRUE,0.22,4/17/2012
FALSE,0.3,5/12/2012
FALSE,0.5,2/14/2012
FALSE,1.5,2/28/2012
FALSE,0.1,11/7/2012
TRUE,0.1,3/4/2012
FALSE,0.22,2/24/2012
FALSE,4,3/5/2012
FALSE,0.25,11/13/2012
FALSE,30,6/28/2012
FALSE,0.01,12/2/2012
FALSE,0.1,9/15/2012
FALSE,0.13,8/7/2012
TRUE,0.4,7/10/2012
FALSE,0.01,5/2/2012
FALSE,88,10/27/2012
FALSE,1,2/5/2012
TRUE,0,8/23/2012
FALSE,2,2/2/2012
FALSE,2,9/2/2012
FALSE,0.01,10/15/2012
FALSE,0.22,6/24/2012
FALSE,0.19,3/8/2012
FALSE,3,1/1/2012
FALSE,13,6/3/2012
FALSE,27.7,11/19/2012
FALSE,0.22,12/17/2012
FALSE,2000,9/22/2012
FALSE,2,8/28/2012
FALSE,0.05,7/9/2012
TRUE,3.3,1/27/2012
FALSE,0.06,6/27/2012
FALSE,197,2/28/2012
FALSE,0.25,10/12/2012
FALSE,0.01,3/4/2012
FALSE,680,10/21/2012
FALSE,0.1,9/23/2012
FALSE,0.1,6/1/2012
FALSE,0.1,7/5/2012
FALSE,1.72,2/22/2012
FALSE,0.22,11/21/2012
FALSE,0.2,3/17/2012
FALSE,0.56,6/4/2012
FALSE,770.001,11/21/2012
FALSE,1,1/5/2012
FALSE,0.22,3/10/2012
FALSE,0.01,4/16/2012
FALSE,0.5,1/13/2012
FALSE,0.01,3/8/2012
FALSE,0.2,5/4/2012
FALSE,570.001,9/11/2012
FALSE,0.2,1/2/2012
FALSE,5.7,5/16/2012
FALSE,0.2,11/4/2012
FALSE,1.58,12/8/2012
FALSE,0.1,10/6/2012
FALSE,0.06,9/22/2012
FALSE,43,12/14/2012
FALSE,3.02,1/20/2012
FALSE,0.22,4/11/2012
TRUE,1.06,4/19/2012
TRUE,680,11/12/2012
TRUE,1015,10/3/2012
FALSE,31,12/19/2012
FALSE,0.6,6/15/2012
FALSE,4,2/4/2012
FALSE,13.68,6/12/2012
FALSE,0.1,12/3/2012
FALSE,0.4,4/18/2012
FALSE,0.1,8/18/2012
FALSE,7.2,7/3/2012
FALSE,0.01,5/12/2012
FALSE,1.5,1/28/2012
TRUE,1,8/8/2012
FALSE,0.04,1/7/2012
FALSE,0.07,2/3/2012
FALSE,0.5,4/20/2012
FALSE,0.1,7/2/2012
TRUE,0.1,11/11/2012
TRUE,0.01,4/13/2012
FALSE,0,6/15/2012
FALSE,0.009,8/23/2012
FALSE,0.01,7/11/2012
FALSE,1.5,3/7/2012
FALSE,0.96,9/8/2012
FALSE,1.56,12/28/2012
FALSE,11,4/24/2012
FALSE,0.22,1/20/2012
FALSE,0,6/11/2012
FALSE,15,3/28/2012
FALSE,0.03,4/24/2012
FALSE,0.1,9/11/2012
FALSE,0.1,12/21/2012
FALSE,40,7/18/2012
FALSE,0.1,5/4/2012
TRUE,8.4,7/28/2012
FALSE,0.05,2/21/2012
FALSE,0.1,11/9/2012
FALSE,113,3/23/2012
FALSE,0.3,4/7/2012
FALSE,0.1,1/7/2012
FALSE,0.13,4/12/2012
FALSE,2.5,8/5/2012
FALSE,2,8/28/2012
FALSE,0.05,6/17/2012
FALSE,0.16,5/23/2012
FALSE,2,3/15/2012
FALSE,1,8/4/2012
TRUE,450,10/1/2012
FALSE,0.4,12/17/2012
FALSE,0.9,4/9/2012
FALSE,0.1,4/4/2012
FALSE,0.9,7/21/2012
FALSE,8,12/5/2012
FALSE,8.3,6/4/2012
TRUE,0.06,6/10/2012
FALSE,0.2,1/8/2012
FALSE,13,12/17/2012
FALSE,0.1,11/13/2012
FALSE,0.27,3/26/2012
FALSE,0.05,2/3/2012
FALSE,0.5,5/24/2012
FALSE,1,1/20/2012
FALSE,40,9/4/2012
FALSE,0.1,12/4/2012
FALSE,14,7/26/2012
FALSE,0.4,8/3/2012
FALSE,450,2/2/2012
FALSE,0.05,3/17/2012
TRUE,0.02,4/15/2012
FALSE,0.29,4/6/2012
FALSE,0.5,4/6/2012
FALSE,0.1,12/6/2012
FALSE,8,6/24/2012
FALSE,0.1,10/19/2012
FALSE,0.19,6/23/2012
TRUE,0.1,11/19/2012
FALSE,0.01,8/13/2012
FALSE,0.1,7/11/2012
FALSE,0.1,3/1/2012
FALSE,0.1,9/25/2012
FALSE,0.5,5/4/2012
FALSE,0.1,2/21/2012
FALSE,14.6,11/1/2012
FALSE,9,9/18/2012
FALSE,1.2,7/26/2012
FALSE,0.25,12/23/2012
FALSE,0.5,1/12/2012
FALSE,15.7,9/9/2012
FALSE,27,4/3/2012
FALSE,0.31,4/1/2012
FALSE,0.5,7/22/2012
TRUE,1,3/19/2012
TRUE,0.1,10/13/2012
FALSE,0.1,5/16/2012
FALSE,19,8/15/2012
FALSE,14.6,1/18/2012
FALSE,0.73,4/4/2012
FALSE,0.5,6/24/2012
FALSE,12,7/3/2012
FALSE,2,2/15/2012
FALSE,0.1,9/1/2012
FALSE,11355,1/6/2012
FALSE,0.14,5/17/2012
FALSE,0.02,11/21/2012
FALSE,0.6,7/27/2012
FALSE,1.6,6/11/2012
FALSE,15.83,5/19/2012
FALSE,0.25,1/11/2012
FALSE,2.83,5/16/2012
TRUE,0.01,12/3/2012
FALSE,2,5/27/2012
FALSE,0.1,9/12/2012
TRUE,15,7/6/2012
FALSE,0.1,3/7/2012
FALSE,0.1,10/17/2012
FALSE,0.22,12/17/2012
FALSE,0.1,6/18/2012
FALSE,680,12/7/2012
FALSE,0.4,2/26/2012
FALSE,0.01,11/15/2012
FALSE,12,9/1/2012
FALSE,0.1,8/19/2012
FALSE,0.1,12/6/2012
FALSE,0.2,12/12/2012
FALSE,0.3,4/13/2012
FALSE,0.04,5/10/2012
FALSE,0.5,7/16/2012
FALSE,0.11,8/2/2012
FALSE,0.1,9/6/2012
FALSE,0.4,1/19/2012
FALSE,0.01,7/18/2012
FALSE,1,12/19/2012
FALSE,0.5,1/24/2012
FALSE,4,3/21/2012
FALSE,150,6/20/2012
FALSE,82,10/8/2012
FALSE,0.04,2/21/2012
FALSE,0.07,6/18/2012
FALSE,19,1/1/2012
FALSE,0.03,2/13/2012
FALSE,2.5,12/25/2012
FALSE,1,1/17/2012
FALSE,9.1,6/13/2012
FALSE,0,1/7/2012
FALSE,8,1/2/2012
FALSE,0.08,11/21/2012
FALSE,0.1,6/7/2012
TRUE,0.1,11/27/2012
FALSE,1,12/12/2012
FALSE,0.52,8/14/2012
FALSE,0.22,7/2/2012
TRUE,3.16,9/3/2012
FALSE,0.3,7/13/2012
FALSE,0.22,2/25/2012
FALSE,0,1/20/2012
TRUE,0.42,4/20/2012
FALSE,0.5,1/25/2012
FALSE,0.1,7/28/2012
FALSE,0.1,11/14/2012
FALSE,0.3,4/20/2012
FALSE,0.18,11/7/2012
FALSE,0.26,12/18/2012
FALSE,0.48,8/17/2012
FALSE,3.4,9/18/2012
FALSE,79,2/8/2012
FALSE,0,11/25/2012
FALSE,15,1/1/2012
FALSE,1.2,1/12/2012
FALSE,0.22,7/20/2012
FALSE,0.5,2/22/2012
FALSE,2,7/8/2012
FALSE,0.7,6/16/2012
FALSE,0.05,12/28/2012
FALSE,0.4,5/16/2012
FALSE,10,9/15/2012
FALSE,1.1,7/20/2012
FALSE,0.1,6/10/2012
FALSE,0,8/19/2012
FALSE,0.2,9/27/2012
TRUE,109,7/6/2012
FALSE,0.1,6/12/2012
FALSE,1,7/28/2012
FALSE,0.1,8/9/2012
FALSE,0.2,8/3/2012
FALSE,13.08,8/1/2012
FALSE,1.3,8/5/2012
TRUE,0.1,9/9/2012
FALSE,0.06,12/13/2012
FALSE,0.1,11/5/2012
FALSE,0.06,10/7/2012
TRUE,0.02,12/12/2012
FALSE,115,9/16/2012
FALSE,0.02,4/11/2012
FALSE,0.3,1/5/2012
FALSE,27,4/13/2012
FALSE,1.4,4/22/2012
TRUE,0.1,7/5/2012
FALSE,0.1,8/21/2012
FALSE,1.5,1/26/2012
FALSE,3,6/16/2012
FALSE,0.4,7/20/2012
FALSE,0.64,7/4/2012
FALSE,0.01,12/21/2012
FALSE,0.1,7/28/2012
FALSE,0.1,5/2/2012
FALSE,3.5,10/19/2012
FALSE,0.1,3/27/2012
FALSE,0.01,1/3/2012
FALSE,1.25,6/9/2012
FALSE,0.1,6/26/2012
FALSE,3.05,7/9/2012
FALSE,0.1,12/21/2012
FALSE,0.22,4/23/2012
FALSE,0.02,6/21/2012
FALSE,8,9/12/2012
FALSE,0.2,10/4/2012
FALSE,0.01,10/5/2012
FALSE,2,12/21/2012
FALSE,0.2,10/16/2012
FALSE,13,6/1/2012
FALSE,0.1,5/25/2012
FALSE,0.2,8/28/2012
FALSE,0.1,11/11/2012
FALSE,0.3,11/24/2012
FALSE,0.025,9/11/2012
FALSE,1.1,5/2/2012
FALSE,0.1,4/28/2012
FALSE,1.7,6/11/2012
TRUE,1.5,1/27/2012
FALSE,0.2,11/15/2012
FALSE,0.5,10/20/2012
FALSE,0.17,12/13/2012
FALSE,0.01,10/10/2012
FALSE,0.36,3/19/2012
TRUE,1.5,8/20/2012
FALSE,0,9/3/2012
FALSE,0.22,6/9/2012
FALSE,0.01,10/9/2012
FALSE,0.3,5/16/2012
FALSE,0.1,6/16/2012
FALSE,1,1/28/2012
FALSE,0.07,11/22/2012
FALSE,0.01,12/13/2012
TRUE,0.1,5/14/2012
FALSE,0.5,11/28/2012
FALSE,0.1,10/7/2012
FALSE,60,10/26/2012
FALSE,353,3/19/2012
FALSE,0.1,2/2/2012
FALSE,0.42,2/28/2012
FALSE,1.2,8/22/2012
FALSE,15,9/25/2012
FALSE,0.08,7/21/2012
TRUE,14.6,5/21/2012
FALSE,25,7/14/2012
FALSE,0.1,12/11/2012
FALSE,0.1,6/1/2012
FALSE,0.1,8/16/2012
FALSE,0.79,1/21/2012
FALSE,0.2,2/3/2012
FALSE,0.07,11/22/2012
FALSE,0,9/17/2012
FALSE,2,6/12/2012
FALSE,0.22,12/6/2012
FALSE,0.09,8/5/2012
FALSE,6,1/19/2012
TRUE,0.1,2/20/2012
TRUE,2.72,12/18/2012
FALSE,0.6,2/12/2012
FALSE,0.03,12/18/2012
FALSE,0.9,8/6/2012
FALSE,0.1,1/13/2012
FALSE,0.5,9/2/2012
FALSE,0.13,2/7/2012
FALSE,4340,5/17/2012
FALSE,16,6/7/2012
FALSE,1.61,7/3/2012
FALSE,0.2,2/20/2012
FALSE,1,4/19/2012
FALSE,0.89,4/13/2012
FALSE,0.1,1/14/2012
FALSE,0.2,8/9/2012
FALSE,0.7,5/14/2012
FALSE,0.4,12/2/2012
FALSE,9,6/12/2012
FALSE,32,2/15/2012
TRUE,4.7,7/27/2012
FALSE,0.2,12/7/2012
FALSE,0.2,7/17/2012
FALSE,0,2/2/2012
FALSE,0.1,2/12/2012
FALSE,1,7/11/2012
FALSE,0.2,7/28/2012
FALSE,0.1,2/9/2012
FALSE,3,3/19/2012
FALSE,1.96,2/28/2012
FALSE,3,3/27/2012
TRUE,0.89,9/15/2012
FALSE,1.64,6/25/2012
FALSE,0.03,3/23/2012
FALSE,20,11/22/2012
FALSE,67,8/20/2012
FALSE,1.5,2/21/2012
FALSE,137,3/9/2012
FALSE,1,3/17/2012
FALSE,17,8/24/2012
FALSE,0,4/25/2012
FALSE,1,10/3/2012
FALSE,0.5,3/23/2012
FALSE,0.7,12/19/2012
FALSE,0.05,11/15/2012
FALSE,0.22,5/5/2012
FALSE,0,7/10/2012
FALSE,0.1,8/11/2012
FALSE,0.1,10/1/2012
FALSE,275.001,10/11/2012
FALSE,498,12/11/2012
FALSE,0,6/12/2012
FALSE,36,8/12/2012
FALSE,0.05,2/1/2012
FALSE,1,6/18/2012
FALSE,1,11/8/2012
FALSE,0.1,6/23/2012
FALSE,1,4/7/2012
FALSE,0.42,9/2/2012
FALSE,4.5,6/25/2012
FALSE,2.1,2/19/2012
FALSE,1,1/17/2012
FALSE,0.47,2/24/2012
FALSE,0.2,9/27/2012
FALSE,0.58,1/10/2012
FALSE,1.5,3/12/2012
FALSE,0.5,9/19/2012
FALSE,0,4/25/2012
FALSE,5,4/11/2012
TRUE,1.34,12/21/2012
FALSE,0.1,4/19/2012
FALSE,1.64,11/18/2012
FALSE,2800,2/20/2012
TRUE,2.4,7/17/2012
FALSE,0.3,8/15/2012
FALSE,0.1,6/13/2012
